Fax ID;Nom et prénom utilisateur;Revendeur;Mode;Adresse de messagerie;Date et heure du fax;Numéro d'envoi;Numéro appelé;Appel international;Appel interne;Nombre de page réel;Durée;Pages facturées;Type facturation
6609246;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;03/11/2025 15:25;33492037777;33489419488;0;1;1;72;0.33;hors forfait
6609247;. Fax MFP - Ide 36578;KOMI Fax Sud Est;RF;0492036578@chu-nice.fr;03/11/2025 15:25;33492037777;33489419673;0;1;4;112;1.33;hors forfait
6609250;. FAX MFP Secretariat Radio;KOMI Fax Sud Est;RF;0492036569@chu-nice.fr;03/11/2025 15:25;33492037777;33489419618;0;1;5;251;1.67;hors forfait
6609251;. Fax MFP - Ide 36578;KOMI Fax Sud Est;RF;0492036578@chu-nice.fr;03/11/2025 15:25;33492037777;33489419673;0;1;4;127;1.33;hors forfait
6609253;. PEDIATRIE;KOMI Fax Sud Est;RF;0492039269@chu-nice.fr;03/11/2025 15:25;33492037777;33489419702;0;1;4;132;1.33;hors forfait
4045774;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:25;33430317505;37797989676;1;0;1;61;4.00;hors forfait
4045775;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:25;33430317505;33492036568;0;0;1;69;2.00;hors forfait
6609277;. FAX MFP - Admissions Archet 2;KOMI Fax Sud Est;RF;0492036140@chu-nice.fr;03/11/2025 15:26;33492037777;33489495119;0;1;11;495;3.67;hors forfait
6609289;. FAX MFP Secretariat Digestif;KOMI Fax Sud Est;RF;0492039239@chu-nice.fr;03/11/2025 15:27;33492037777;33489419604;0;1;4;144;1.33;hors forfait
4045789;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:28;33430317505;33492036568;0;0;1;72;2.00;hors forfait
4045794;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:29;33430317505;33492037694;0;0;1;51;1.00;hors forfait
6609331;. PEDIATRIE;KOMI Fax Sud Est;RF;0492039269@chu-nice.fr;03/11/2025 15:29;33492037777;33489419702;0;1;4;102;1.33;hors forfait
6609340;. Fax MFP - Ide 36578;KOMI Fax Sud Est;RF;0492036578@chu-nice.fr;03/11/2025 15:29;33492037777;33489419673;0;1;4;112;1.33;hors forfait
6609341;. FAX MFP Pharmacie Pasteur;KOMI Fax Sud Est;RF;0492037694@chu-nice.fr;03/11/2025 15:30;33492037777;33489419558;0;1;1;50;0.33;hors forfait
6609350;. FAX MFP - Admissions Archet 2;KOMI Fax Sud Est;RF;0492036140@chu-nice.fr;03/11/2025 15:31;33492037777;33489495119;0;1;8;354;2.67;hors forfait
6609354;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:31;33492037777;33489419682;0;1;4;148;1.33;hors forfait
6609373;. FAX MFP - Admissions Archet 2;KOMI Fax Sud Est;RF;0492036140@chu-nice.fr;03/11/2025 15:32;33492037777;33489495119;0;1;13;573;4.33;hors forfait
6609377;. FAX MFP Secretariat Nephro I3;KOMI Fax Sud Est;RF;0492038495@chu-nice.fr;03/11/2025 15:33;33492037777;33489419613;0;1;5;174;1.67;hors forfait
6609380;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 15:33;33492037777;33489419409;0;1;4;121;1.33;hors forfait
6609416;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:36;33492037777;33489419682;0;1;3;81;1.00;hors forfait
4045829;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:36;33430317505;33492038740;0;0;1;58;1.00;hors forfait
6609427;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;03/11/2025 15:36;33492037777;33489419572;0;1;2;60;0.67;hors forfait
6609436;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;03/11/2025 15:37;33492037777;33489419585;0;1;4;146;1.33;hors forfait
6609437;. FAX MFP Secretariat Digestif B3;KOMI Fax Sud Est;RF;0492036120@chu-nice.fr;03/11/2025 15:37;33492037777;33489419606;0;1;4;148;1.33;hors forfait
6609442;. FAX MFP Sec Radio Centrale Pasteur;KOMI Fax Sud Est;RF;0492038740@chu-nice.fr;03/11/2025 15:37;33492037777;33489419582;0;1;1;57;0.33;hors forfait
6609448;. FAX MFP Secretariat Digestif D3;KOMI Fax Sud Est;RF;0492036287@chu-nice.fr;03/11/2025 15:37;33492037777;33489419607;0;1;8;238;2.67;hors forfait
4045835;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:38;33430317505;33492036569;0;0;1;67;2.00;hors forfait
6609457;. FAX MFP Gastro 4B Sec;KOMI Fax Sud Est;RF;0492039408@chu-nice.fr;03/11/2025 15:38;33492037777;33489419499;0;1;6;134;2.00;hors forfait
6609469;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;03/11/2025 15:38;33492037777;33489419724;0;1;2;69;0.67;hors forfait
6609474;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;03/11/2025 15:39;33492037777;33489419724;0;1;3;114;1.00;hors forfait
6609476;. FAX MFP Secretariat Radio;KOMI Fax Sud Est;RF;0492036569@chu-nice.fr;03/11/2025 15:39;33492037777;33489419618;0;1;1;66;0.33;hors forfait
6609478;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;03/11/2025 15:39;33492037777;33489419585;0;1;4;145;1.33;hors forfait
4045855;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:40;33430317505;33492037714;0;0;1;71;2.00;hors forfait
4045856;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:40;33430317505;33590934675;0;0;1;52;1.00;hors forfait
6609505;. FAX MFP Secret UNV PC MEDICAUX;KOMI Fax Sud Est;RF;0492032244@chu-nice.fr;03/11/2025 15:40;33492037777;33489419596;0;1;6;164;2.00;hors forfait
6609507;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;03/11/2025 15:40;33492037777;33489419488;0;1;2;94;0.67;hors forfait
6609507;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;03/11/2025 15:40;33492037777;33489419488;0;1;2;94;0.67;hors forfait
6609511;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;03/11/2025 15:41;33492037777;33489419572;0;1;2;59;0.67;hors forfait
6609515;. FAX MFP Scanner Pasteur;KOMI Fax Sud Est;RF;0492037714@chu-nice.fr;03/11/2025 15:41;33492037777;33489495113;0;1;1;70;0.33;hors forfait
6609518;. FAX MFP Secretariat Digestif;KOMI Fax Sud Est;RF;0492036566@chu-nice.fr;03/11/2025 15:41;33492037777;33489419605;0;1;5;196;1.67;hors forfait
4045875;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:42;33430317505;33492038011;0;0;1;55;1.00;hors forfait
6609542;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:43;33492037777;33489419682;0;1;4;125;1.33;hors forfait
6609543;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 15:43;33492037777;33489419409;0;1;4;124;1.33;hors forfait
6609554;0492038011 .;KOMI Fax Sud Est;RF;0492038011@chu-nice.fr;03/11/2025 15:43;33492037777;33489419714;0;1;1;54;0.33;hors forfait
6609557;. FAX MFP Secretariat Digestif;KOMI Fax Sud Est;RF;0492036566@chu-nice.fr;03/11/2025 15:43;33492037777;33489419605;0;1;2;74;0.67;hors forfait
6609562;. FAX MFP Secr. Infectio.;KOMI Fax Sud Est;RF;0492039066@chu-nice.fr;03/11/2025 15:43;33492037777;33489419583;0;1;4;104;1.33;hors forfait
6609564;. FAX MFP Secretariat Digestif D3;KOMI Fax Sud Est;RF;0492036287@chu-nice.fr;03/11/2025 15:44;33492037777;33489419607;0;1;4;128;1.33;hors forfait
4045882;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:44;33430317505;33492039666;0;0;1;64;2.00;hors forfait
6609580;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:44;33492037777;33489419682;0;1;3;104;1.00;hors forfait
6609587;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 15:45;33492037777;33489419409;0;1;4;114;1.33;hors forfait
6609588;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:45;33492037777;33489419682;0;1;4;116;1.33;hors forfait
6609589;. Fax MFP - IDE Endocrino;KOMI Fax Sud Est;RF;0492039666@chu-nice.fr;03/11/2025 15:45;33492037777;33489419704;0;1;1;63;0.33;hors forfait
4045893;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:45;33430317505;33492035977;0;0;1;75;2.00;hors forfait
6609600;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:46;33492037777;33489419682;0;1;4;98;1.33;hors forfait
6609606;. FAX MFP Secretariat Nephro I3;KOMI Fax Sud Est;RF;0492038495@chu-nice.fr;03/11/2025 15:46;33492037777;33489419613;0;1;4;121;1.33;hors forfait
6609607;. FAX MFP Secretariat Digestif D3;KOMI Fax Sud Est;RF;0492036287@chu-nice.fr;03/11/2025 15:46;33492037777;33489419607;0;1;5;150;1.67;hors forfait
6609611;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 15:46;33492037777;33489419409;0;1;1;74;0.33;hors forfait
6609612;. FAX MFP Sec Labo Pharma Toxi;KOMI Fax Sud Est;RF;0492037791@chu-nice.fr;03/11/2025 15:46;33492037777;33489419580;0;1;2;127;0.67;hors forfait
6609616;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;03/11/2025 15:47;33492037777;33489419585;0;1;5;142;1.67;hors forfait
6609619;. FAX MFP Sec Labo Pharma Toxi;KOMI Fax Sud Est;RF;0492037791@chu-nice.fr;03/11/2025 15:47;33492037777;33489419580;0;1;2;133;0.67;hors forfait
6609623;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;03/11/2025 15:47;33492037777;33489419724;0;1;3;129;1.00;hors forfait
6609627;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:47;33492037777;33489419682;0;1;3;126;1.00;hors forfait
6609638;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:48;33492037777;33489419682;0;1;4;115;1.33;hors forfait
4045906;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:48;33430317505;33492275209;0;0;1;90;2.00;hors forfait
6609640;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:48;33492037777;33489419682;0;1;5;229;1.67;hors forfait
6609642;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 15:48;33492037777;33489419409;0;1;4;103;1.33;hors forfait
4045911;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:48;33430317505;33492037714;0;0;1;66;2.00;hors forfait
6609655;. FAX MFP Secretariat Digestif D3;KOMI Fax Sud Est;RF;0492036287@chu-nice.fr;03/11/2025 15:49;33492037777;33489419607;0;1;5;152;1.67;hors forfait
6609656;. FAX MFP IDE Uro;KOMI Fax Sud Est;RF;0492038496@chu-nice.fr;03/11/2025 15:49;33492037777;33489419518;0;1;3;78;1.00;hors forfait
6609658;. FAX MFP Sec Labo Pharma Toxi;KOMI Fax Sud Est;RF;0492037791@chu-nice.fr;03/11/2025 15:49;33492037777;33489419580;0;1;2;127;0.67;hors forfait
6609659;. FAX MFP Sec Labo Pharma Toxi;KOMI Fax Sud Est;RF;0492037791@chu-nice.fr;03/11/2025 15:49;33492037777;33489419580;0;1;2;128;0.67;hors forfait
6609665;. FAX MFP Scanner Pasteur;KOMI Fax Sud Est;RF;0492037714@chu-nice.fr;03/11/2025 15:49;33492037777;33489495113;0;1;1;65;0.33;hors forfait
6609668;. FAX MFP Secretariat Nephro I3;KOMI Fax Sud Est;RF;0492038495@chu-nice.fr;03/11/2025 15:49;33492037777;33489419613;0;1;11;327;3.67;hors forfait
6609672;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:50;33492037777;33489419682;0;1;4;116;1.33;hors forfait
4045921;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:50;33430317505;33492035834;0;0;1;51;1.00;hors forfait
4045928;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:50;33430317505;33492036369;0;0;0;;0.33;hors forfait
4045929;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:50;33430317505;33492037714;0;0;1;73;2.00;hors forfait
6609691;. FAX MFP Un Exp Tec;KOMI Fax Sud Est;RF;0492035834@chu-nice.fr;03/11/2025 15:51;33492037777;33489419642;0;1;1;49;0.33;hors forfait
4045933;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:51;33430317505;33492036569;0;0;1;72;2.00;hors forfait
6609707;. FAX MFP Scanner Pasteur;KOMI Fax Sud Est;RF;0492037714@chu-nice.fr;03/11/2025 15:51;33492037777;33489495113;0;1;1;72;0.33;hors forfait
6609708;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 15:51;33492037777;33489419409;0;1;4;122;1.33;hors forfait
6609710;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 15:52;33492037777;33489419409;0;1;4;94;1.33;hors forfait
6609712;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:52;33492037777;33489419682;0;1;4;115;1.33;hors forfait
6609713;. FAX MFP endo;KOMI Fax Sud Est;RF;0492035425@chu-nice.fr;03/11/2025 15:52;33492037777;33489419649;0;1;4;101;1.33;hors forfait
6609715;. FAX MFP Secretariat Radio;KOMI Fax Sud Est;RF;0492036569@chu-nice.fr;03/11/2025 15:52;33492037777;33489419618;0;1;1;71;0.33;hors forfait
4045939;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:52;33430317505;33492037694;0;0;1;60;1.00;hors forfait
6609729;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 15:53;33492037777;33489419409;0;1;1;31;0.33;hors forfait
4045949;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:53;33430317505;33492037694;0;0;1;59;1.00;hors forfait
4045948;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:53;33430317505;33160689574;0;0;0;;0.33;hors forfait
6609731;. FAX MFP Pharmacie Pasteur;KOMI Fax Sud Est;RF;0492037694@chu-nice.fr;03/11/2025 15:53;33492037777;33489419558;0;1;1;58;0.33;hors forfait
6609741;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:54;33492037777;33489419682;0;1;4;123;1.33;hors forfait
6609744;. FAX MFP Secretariat Nephro I3;KOMI Fax Sud Est;RF;0492038495@chu-nice.fr;03/11/2025 15:54;33492037777;33489419613;0;1;11;327;3.67;hors forfait
6609746;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:54;33492037777;33489419682;0;1;4;109;1.33;hors forfait
4045957;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:54;33430317505;33492035668;0;0;2;114;2.00;hors forfait
4045958;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:54;33430317505;33492036569;0;0;2;113;2.00;hors forfait
6609749;. FAX MFP Pharmacie Pasteur;KOMI Fax Sud Est;RF;0492037694@chu-nice.fr;03/11/2025 15:54;33492037777;33489419558;0;1;1;58;0.33;hors forfait
6609762;. FAX MFP Secret UNV PC MEDICAUX;KOMI Fax Sud Est;RF;0492032244@chu-nice.fr;03/11/2025 15:55;33492037777;33489419596;0;1;7;187;2.33;hors forfait
6609767;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:55;33492037777;33489419682;0;1;3;95;1.00;hors forfait
6609770;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;03/11/2025 15:56;33492037777;33489419488;0;1;3;86;1.00;hors forfait
6609770;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;03/11/2025 15:56;33492037777;33489419488;0;1;3;86;1.00;hors forfait
6609775;. FAX MFP Secretariat Radio;KOMI Fax Sud Est;RF;0492036569@chu-nice.fr;03/11/2025 15:56;33492037777;33489419618;0;1;2;112;0.67;hors forfait
6609776;. FAX MFP TEPSCAN;KOMI Fax Sud Est;RF;0492035668@chu-nice.fr;03/11/2025 15:56;33492037777;33489419627;0;1;2;112;0.67;hors forfait
4045971;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:56;33430317505;33492037714;0;0;1;62;2.00;hors forfait
6609777;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 15:56;33492037777;33489419409;0;1;4;118;1.33;hors forfait
6609778;. FAX MFP Secretariat Nephro I3;KOMI Fax Sud Est;RF;0492038495@chu-nice.fr;03/11/2025 15:56;33492037777;33489419613;0;1;7;198;2.33;hors forfait
6609786;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:57;33492037777;33489419682;0;1;3;114;1.00;hors forfait
6609793;. FAX MFP Scanner Pasteur;KOMI Fax Sud Est;RF;0492037714@chu-nice.fr;03/11/2025 15:57;33492037777;33489495113;0;1;1;60;0.33;hors forfait
6609796;. FAX MFP endo;KOMI Fax Sud Est;RF;0492035425@chu-nice.fr;03/11/2025 15:57;33492037777;33489419649;0;1;1;41;0.33;hors forfait
6609801;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 15:58;33492037777;33489419682;0;1;5;138;1.67;hors forfait
4045981;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 15:58;33430317505;33492039696;0;0;1;50;1.00;hors forfait
6609817;. FAX MFP UMIPUOG;KOMI Fax Sud Est;RF;0492039696@chu-nice.fr;03/11/2025 15:59;33492037777;33489419635;0;1;1;48;0.33;hors forfait
6609832;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 16:00;33492037777;33489419409;0;1;6;168;2.00;hors forfait
4045992;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:00;33430317505;33492039760;0;0;1;75;2.00;hors forfait
6609856;. FAX MFP Sec Cardiologie Soins Inte;KOMI Fax Sud Est;RF;0492037879@chu-nice.fr;03/11/2025 16:01;33492037777;33489419569;0;1;5;168;1.67;hors forfait
6609859;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;03/11/2025 16:01;33492037777;33489419467;0;1;1;73;0.33;hors forfait
6609862;. FAX MFP DGO;KOMI Fax Sud Est;RF;0492036581@chu-nice.fr;03/11/2025 16:02;33492037777;33489419460;0;1;5;154;1.67;hors forfait
6609868;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 16:02;33492037777;33489419682;0;1;3;95;1.00;hors forfait
4046013;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:03;33430317505;33492035470;0;0;1;76;2.00;hors forfait
4046014;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:03;33430317505;492035470;1;0;0;;0.33;hors forfait
6609875;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 16:03;33492037777;33489419409;0;1;5;142;1.67;hors forfait
6609894;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 16:04;33492037777;33489419409;0;1;4;110;1.33;hors forfait
6609899;IB00D2E SF607CB;KOMI Fax Sud Est;RF;0492035470@chu-nice.fr;03/11/2025 16:04;33492037777;33489419738;0;1;1;74;0.33;hors forfait
6609904;Fax MFP - Réa Medical .;KOMI Fax Sud Est;RF;0492035607@chu-nice.fr;03/11/2025 16:04;33492037777;33489419703;0;1;1;48;0.33;hors forfait
6609920;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 16:06;33492037777;33489419682;0;1;5;125;1.67;hors forfait
6609931;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 16:06;33492037777;33489419682;0;1;2;56;0.67;hors forfait
4046041;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:07;33430317505;33492037714;0;0;1;70;2.00;hors forfait
6609950;. FAX MFP Scanner Pasteur;KOMI Fax Sud Est;RF;0492037714@chu-nice.fr;03/11/2025 16:08;33492037777;33489495113;0;1;1;69;0.33;hors forfait
6609960;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 16:09;33492037777;33489419682;0;1;5;177;1.67;hors forfait
6609966;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 16:09;33492037777;33489419682;0;1;4;95;1.33;hors forfait
4046052;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:09;33430317505;32781;1;0;0;;0.33;hors forfait
6609972;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;03/11/2025 16:09;33492037777;33489419488;0;1;6;153;2.00;hors forfait
6609972;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;03/11/2025 16:09;33492037777;33489419488;0;1;6;153;2.00;hors forfait
6610002;. FAX MFP Secretariat Nephro I3;KOMI Fax Sud Est;RF;0492038495@chu-nice.fr;03/11/2025 16:11;33492037777;33489419613;0;1;13;356;4.33;hors forfait
6610007;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 16:11;33492037777;33489419682;0;1;5;177;1.67;hors forfait
6610015;. FAX MFP Consultations Ophtalmologie;KOMI Fax Sud Est;RF;0492033202@chu-nice.fr;03/11/2025 16:12;33492037777;33489419457;0;1;2;64;0.67;hors forfait
6610024;. PEDIATRIE;KOMI Fax Sud Est;RF;0492039269@chu-nice.fr;03/11/2025 16:12;33492037777;33489419702;0;1;2;92;0.67;hors forfait
6610033;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;03/11/2025 16:13;33492037777;33489419572;0;1;2;59;0.67;hors forfait
4046071;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:13;33430317505;33492037694;0;0;1;57;1.00;hors forfait
4046072;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:13;33430317505;33492037694;0;0;1;54;1.00;hors forfait
6610041;. FAX MFP Secret Chir Vasc;KOMI Fax Sud Est;RF;0492033839@chu-nice.fr;03/11/2025 16:14;33492037777;33489419587;0;1;5;178;1.67;hors forfait
6610047;. FAX MFP Pharmacie Pasteur;KOMI Fax Sud Est;RF;0492037694@chu-nice.fr;03/11/2025 16:14;33492037777;33489419558;0;1;1;52;0.33;hors forfait
6610049;. FAX MFP Pharmacie Pasteur;KOMI Fax Sud Est;RF;0492037694@chu-nice.fr;03/11/2025 16:14;33492037777;33489419558;0;1;1;56;0.33;hors forfait
4046086;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:15;33430317505;33492030233;0;0;2;67;2.00;hors forfait
4046084;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:15;33430317505;33492035668;0;0;1;69;2.00;hors forfait
4046083;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:15;33430317505;33492039760;0;0;1;76;2.00;hors forfait
6610069;. FAX MFP Chef Service Nephro;KOMI Fax Sud Est;RF;0492038632@chu-nice.fr;03/11/2025 16:16;33492037777;33489419446;0;1;15;343;5.00;hors forfait
6610071;. FAX MFP TEPSCAN;KOMI Fax Sud Est;RF;0492035668@chu-nice.fr;03/11/2025 16:16;33492037777;33489419627;0;1;1;67;0.33;hors forfait
6610072;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;03/11/2025 16:16;33492037777;33489419467;0;1;1;74;0.33;hors forfait
6610098;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;03/11/2025 16:18;33492037777;33489419682;0;1;4;126;1.33;hors forfait
6610099;. FAX MFP Secretariat Digestif D3;KOMI Fax Sud Est;RF;0492036287@chu-nice.fr;03/11/2025 16:18;33492037777;33489419607;0;1;7;183;2.33;hors forfait
6610107;. FAX MFP IDE Hdj Neurologie D3;KOMI Fax Sud Est;RF;0492038015@chu-nice.fr;03/11/2025 16:19;33492037777;33489419511;0;1;6;179;2.00;hors forfait
6610113;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;03/11/2025 16:19;33492037777;33489419409;0;1;4;104;1.33;hors forfait
4046115;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:20;33430317505;33492186748;0;0;3;90;3.00;hors forfait
4046116;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:20;33430317505;33493095087;0;0;1;75;2.00;hors forfait
4046128;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;03/11/2025 16:22;33430317505;33492037694;0;0;1;60;1.00;hors forfait
6610167;. FAX MFP FAX IDE Rhumato;KOMI Fax Sud Est;RF;0492035830@chu-nice.fr;03/11/2025 16:23;33492037777;33489419488;0;1;3;99;1.00;hors forfait
6610167;rhumatologie-hopitaldejour 0492035830;KOMI Fax Sud Est;RF;rhumatologie-hopitaldejour@chu-nice.fr;03/11/2025 16:23;33492037777;33489419488;0;1;3;99;1.00;hors forfait
